id,name,type,typecode,lng,lat
B0FFIAOKPY,金景园鲜果平价超市,购物服务;综合市场;果品市场,060704,117.18233386615822,39.14739653495082
B0J11M9V71,蓟县放心肉(钧和里店),购物服务;综合市场;农副产品市场,060703,117.18230185439934,39.14704368988554
B001604E46,大胡同天奕商城,购物服务;综合市场;综合市场,060700,117.17992441273033,39.14869047380156
B001615ZRP,大胡同影院街市场,购物服务;综合市场;综合市场,060700,117.18244214191967,39.14672512823948
B0HUPBME3D,天津大胡同老楼小百货批发商场,购物服务;综合市场;综合市场,060700,117.17983538208007,39.147668925880616
B001616B43,小百市场(大胡同天奕商城店),购物服务;综合市场;综合市场,060700,117.17986743679671,39.14769196957211
B0LRZ61Y5I,小酉市场,购物服务;综合市场;综合市场,060700,117.1799946510659,39.14780512985718
B0LGXM6PAY,赵刚水产冻品副食调料批发,购物服务;综合市场;农副产品市场,060703,117.1875235644042,39.149138459913374
B001612CKF,果仁张(古文化街店),购物服务;综合市场;果品市场|餐饮服务;糕饼店;糕饼店,060704|050800,117.18515017543432,39.144158392476854
B0L347GK2R,慈润水果食品店,购物服务;综合市场;果品市场,060704,117.18083166755441,39.14371607806752
B0FFJKRTSU,龙亭家园便民菜店,购物服务;综合市场;蔬菜市场,060705,117.17855353152278,39.143998818549264
B0GUKUF326,崔姐蔬菜水果,购物服务;综合市场;果品市场,060704,117.18916028759097,39.14900628044291
B001611OUV,老菜道便民服务中心,购物服务;综合市场;蔬菜市场,060705,117.1891100139277,39.15051929167606
B0IDD7I6YI,大悲院文化市场,购物服务;综合市场;综合市场|购物服务;特色商业街;特色商业街,060700|061000,117.18248529827642,39.15398786075384
B0G2UP20G1,菜食汇(老菜道市场店),购物服务;综合市场;果品市场,060704,117.18895275251785,39.150548012948306
B00160ECUO,小宝栗子(中山路店),购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,060704|050000,117.18921906099682,39.151557851886835
B0K27Z8SPU,小伟水果,购物服务;综合市场;果品市场,060704,117.18951262686858,39.150871748553584
B0GRDBD0IE,小雷水产,购物服务;综合市场;水产海鲜市场,060706,117.18952466150833,39.15075283956527
B0FFKULI1R,二林鱼行(金钟公寓店),购物服务;综合市场;水产海鲜市场,060706,117.19012178293443,39.149543547674796
B0JGPSJ78N,全优鲜果蔬,购物服务;综合市场;果品市场,060704,117.1895316608964,39.15084779436857
B0KDK1NE6N,切果NOW(金明里店),购物服务;综合市场;果品市场,060704,117.1900515501347,39.15048686787019
B0FFHRTPN5,天津李核桃,购物服务;综合市场;果品市场|购物服务;专卖店;珠宝首饰工艺品,060704|061202,117.1853638018048,39.14210099645451
B0H0DS8130,天天鲜水果超市(金海道店),购物服务;综合市场;果品市场,060704,117.19053941150155,39.14989202407057
B001612C9X,核源山庄,购物服务;专卖店;珠宝首饰工艺品|购物服务;综合市场;果品市场,061202|060704,117.18508531008247,39.14221444801372
B0H35C4LVF,小丽奶站一分利折扣店,购物服务;综合市场;农副产品市场,060703,117.19083586869941,39.15003342371303
B0I1BCZ3GN,安氏肉行蓟县散养土猪肉,购物服务;综合市场;农副产品市场,060703,117.19017160920747,39.15155342759302
B0FFKTDTCE,小周有机蔬菜店,购物服务;综合市场;蔬菜市场,060705,117.19031081964732,39.15166458968564
B0FFFA8HQV,杨柳青广荣无公害有机蔬菜配送站,购物服务;综合市场;蔬菜市场,060705,117.19036089459644,39.151709644876505
B0L1X5QJND,大勇水果,购物服务;综合市场;果品市场,060704,117.1758353490372,39.15354815561581
B0J2HRJ3SB,蓟县猪老茂大肉铺,购物服务;综合市场;农副产品市场,060703,117.19028277775243,39.15163855923701
B0FFLPFK8F,萌榨纯果(天津古文化街店),购物服务;综合市场;果品市场,060704,117.18748640215071,39.14202466376928
B0FFLLFZKF,老马水产(金明里店),购物服务;综合市场;水产海鲜市场,060706,117.19163009452836,39.15032553815586
B0HGNZMJ2S,胖子鲜水果(金庭里北区店),购物服务;综合市场;果品市场,060704,117.19220924869897,39.14840561963162
B0FFFA8W2H,老西北角鲜牛羊肉,购物服务;综合市场;农副产品市场,060703,117.1886868792589,39.15399650967921
B0FFJ6ZTC8,鲜丰水果(天津北开大街店),购物服务;综合市场;果品市场,060704,117.17363832648134,39.153172338218276
B0FFFA8IFS,春兴元牛羊肉(金辉里店),购物服务;综合市场;农副产品市场,060703,117.19089960189854,39.152948785127904
B0JRLZ2IDL,旺海菜市场,购物服务;综合市场;蔬菜市场,060705,117.17350201607255,39.15361881985799
B0LBOSBL5L,金领菜市场(金领花园店),购物服务;综合市场;蔬菜市场,060705,117.17076561230851,39.147984111311814
B0IDCLMQW0,韩记蔬菜批发零售(金辉家园店),购物服务;综合市场;蔬菜市场,060705,117.19217268485033,39.152412164701374
B0I1466OEP,小邱蔬菜调料(金辉家园店),购物服务;综合市场;农副产品市场,060703,117.19230591584753,39.15223548393189
B0H2ODD3V5,五得利面粉(金辉里店),购物服务;综合市场;农副产品市场,060703,117.19202031695714,39.15343031189633
B0H0BO4KID,哏都鲜生(新安花园店),购物服务;综合市场;农副产品市场,060703,117.18298109129019,39.138803834876526
B001603AC3,千禧消费品市场,购物服务;综合市场;综合市场,060700,117.18906019500402,39.15634772951334
B0G1S7BDMB,栗香园(胜天里小区店),购物服务;综合市场;果品市场,060704,117.18709383385715,39.15712696311884
B0HB3K5JHG,便民蔬菜店(新安花园店),购物服务;综合市场;蔬菜市场,060705,117.18213660889376,39.138780361526365
B0HRGS7UDH,三马路奶站(二贤里店),购物服务;综合市场;农副产品市场,060703,117.18905013641613,39.156680514512864
B0KU67VFRJ,薛记炒货(金纬路店),购物服务;综合市场;果品市场,060704,117.19544103725758,39.149549014866416
B0HG270LQG,凌马生活生鲜集市(滨海道店),购物服务;综合市场;农副产品市场,060703,117.19327163638718,39.14257481050609
B0I1AS97RH,彤彤海鲜(胜天里小区店),购物服务;综合市场;水产海鲜市场,060706,117.1892493904281,39.15725050598093
B0H0B12LZK,地利生鲜批发中心(鼓楼店),购物服务;综合市场;农副产品市场,060703,117.17931959989191,39.13861243825991
B0FFFA8WK4,元发顺牛羊肉(二贤里店),购物服务;综合市场;农副产品市场,060703,117.189466774289,39.15702100296095
B0JGLAEQ3S,新好鲜便民蔬果店(金兆园店),购物服务;综合市场;蔬菜市场,060705,117.1951022369941,39.15188909322169
B0FFHCHHMR,安鑫居生鲜超市(铜锣湾花园店),购物服务;综合市场;农副产品市场,060703,117.18129729535478,39.137409699733126
B0KGDDO3BJ,致·味邻里生鲜美食集合店,购物服务;综合市场;农副产品市场,060703,117.18097300108975,39.1588632765154
B0LKSUII0L,果如意(琴海公寓店),购物服务;综合市场;果品市场,060704,117.19428319178836,39.14249644881121
B0LUA6FT29,天津盒马鲜生铜锣湾广场配送站,购物服务;综合市场;水产海鲜市场,060706,117.18285111447332,39.136819801606244
B0K61DR2A8,薛记炒货(泰达荟店),购物服务;综合市场;果品市场,060704,117.17982469023679,39.137187204179995
B0L3O5XSQH,彬彬水果超级批发行,购物服务;综合市场;果品市场,060704,117.169293391782,39.14366595528295
B0FFFA8WJR,小马水果(宇纬路店),购物服务;综合市场;果品市场,060704,117.18707058534795,39.15878193857483
B0FFFA8TFL,鑫荣水产(三戒里小区店),购物服务;综合市场;水产海鲜市场,060706,117.18840185692629,39.15836043265755
B0IUVSN6QG,薛记炒货(仁恒置地广场店),购物服务;综合市场;果品市场,060704,117.1845941375567,39.13689679828337
B0KBXYKEDN,中粮自养猪肉专卖(宝兴里店),购物服务;综合市场;农副产品市场,060703,117.19031906282704,39.15775297154593
B0LRR1KXHR,大蜜水果店,购物服务;综合市场;果品市场,060704,117.19131501695306,39.13907977645273
B0FFFGN6OU,迎宾肉食专卖店(狮子店),购物服务;综合市场;农副产品市场,060703,117.1972229568852,39.14703722482772
B0J6SS5GQZ,鲜丰水果(天津北城街店),购物服务;综合市场;果品市场,060704,117.16822944538248,39.14320624320411
B0GKYPGLSE,大龙水果店,购物服务;综合市场;果品市场,060704,117.19138715529316,39.13889100702897
B0JBF15NMK,小石炒货(宝兴里店),购物服务;综合市场;果品市场,060704,117.19052637099234,39.157953191978066
B0FFL2XISB,惠民天农社区民生超市,购物服务;综合市场;综合市场,060700,117.19098556590431,39.1384995904662
B0FFKTSLMM,利达鲜切面(庆安街店),购物服务;综合市场;农副产品市场,060703,117.19107869631002,39.138642655847995
B0KUXX2DWB,水果零食,购物服务;综合市场;果品市场,060704,117.19444062438711,39.14095761956401
B0H3THFF21,大地豆制品店,购物服务;综合市场;农副产品市场,060703,117.1908268111724,39.158280487962266
B0FFF46WCM,大名府粮油商行,购物服务;综合市场;农副产品市场,060703,117.19099158687682,39.138409654424116
B0GUM98IC2,荣耀生鲜(日盈里店),购物服务;综合市场;农副产品市场,060703,117.19107018302512,39.15841280555255
B0FFFA8VOX,大桥道食品(中山路店),购物服务;综合市场;农副产品市场|餐饮服务;糕饼店;糕饼店,060703|050800,117.19402492832215,39.157302187039846
B0FFFW0ZR6,津美豆业(金海道店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,117.19766489208642,39.1525505860714
