id,name,type,typecode,lng,lat
B0FFGBYRPH,天津市眼科医院屈光手术中心,医疗保健服务;专科医院;眼科医院,090203,117.17911915959571,39.12343225227217
B0FFF3CLB7,天津市眼科医院验光配镜中心,医疗保健服务;专科医院;眼科医院,090203,117.17896587531793,39.123488941617516
B0J32D62E3,天津市眼科医院住院部,医疗保健服务;专科医院;眼科医院,090203,117.17830065632509,39.1235926769954
B0FFG9DUCK,天津市眼科医院斜视与小儿眼科中心,医疗保健服务;专科医院;眼科医院,090203,117.17856913054322,39.12369609978996
B0IKLCVUVI,天津市眼科医院发热门诊,医疗保健服务;专科医院;眼科医院,090203,117.17890875922959,39.123589777450505
B0KD9ZRRNC,天津市眼科医院视光中心(南开医院分中心),医疗保健服务;专科医院;眼科医院,090203,117.16429431263336,39.12516476253682
B0K1ZZX9DJ,天津西站医院中医肿瘤科,医疗保健服务;专科医院;肿瘤医院,090207,117.16034046751888,39.15207817564116
B0G3J77G33,博颐堂医院,医疗保健服务;综合医院;综合医院,090100,117.18378663734215,39.14560116047599
B0FFFA8JGY,博粹中医医院,医疗保健服务;综合医院;综合医院,090100,117.1844848488067,39.15349165414702
B00160D8GP,天津河北北洋医院,医疗保健服务;综合医院;综合医院,090100,117.1892867859791,39.146700871315716
B00160DDAT,河北老中西医医院,医疗保健服务;综合医院;综合医院,090100,117.18977558486479,39.154583966015885
B001615Q0X,天津市中医药研究院附属医院,医疗保健服务;综合医院;三级甲等医院,090101,117.17048833733578,39.14604675576616
B001616VI2,天津市中医药研究院附属医院住院部,医疗保健服务;综合医院;三级甲等医院,090101,117.17104135794126,39.14618670160449
B0FFITHQ1D,天津市中医药研究院附属医院体检中心,医疗保健服务;综合医院;三级甲等医院,090101,117.17112850837202,39.14628980195689
B0IKLUYAXC,天津市中医药研究院附属医院发热门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.17126282417186,39.14578635366214
B0FFI342JZ,天津市中医药研究院附属医院急诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.1705885585547,39.14578709816426
B0JKM7L96I,天津市中医药研究院附属医院卒中中心,医疗保健服务;综合医院;三级甲等医院,090101,117.17063665064858,39.14577319607949
B0FFH95AGY,天津市中医药研究院附属医院病案科,医疗保健服务;综合医院;三级甲等医院,090101,117.16977900702197,39.146020449034
B0FFH97KKF,天津市中医药研究院附属医院中医治未病中心,医疗保健服务;综合医院;三级甲等医院,090101,117.16980110057983,39.145610735932046
B0FFH97KFP,天津市中医药研究院附属医院健康管理中心,医疗保健服务;综合医院;三级甲等医院,090101,117.16957569207544,39.145487389299426
B0FFGC1MLT,中国人民解放军联勤保障部队第九八三医院体检中心-PETCT,医疗保健服务;综合医院;三级甲等医院,090101,117.18565712778826,39.15928922391812
B0FFHROKXA,中国人民解放军联勤保障部队第九八三医院驾驶员体检中心,医疗保健服务;综合医院;三级甲等医院,090101,117.18596467181307,39.159130845756515
B0FFH5FQ8Y,达仁堂医院,医疗保健服务;医药保健销售店;医疗保健用品|医疗保健服务;医药保健销售店;药房|医疗保健服务;综合医院;综合医院,090602|090601|090100,117.1930605298414,39.156662046722964
B0L19CHFOI,达仁堂养生坊,医疗保健服务;综合医院;综合医院,090100,117.19321578724895,39.156522376177435
B0IB763Y9O,中国人民解放军联勤保障部队第九八三医院体检,医疗保健服务;综合医院;三级甲等医院,090101,117.18415847718175,39.15986429075187
B0FFJXNZMF,中国人民解放军联勤保障部队第九八三医院,医疗保健服务;综合医院;三级甲等医院,090101,117.18516410066475,39.16073851356544
B0I0BOGE0O,中国人民解放军联勤保障部队第九八三医院发热门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.18520225239953,39.160056984404655
B0FFK6O4F8,中国人民解放军联勤保障部队第九八三医院急诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.1845480342944,39.16078641940474
B0FFK6O4EM,中国人民解放军联勤保障部队第九八三医院急救中心,医疗保健服务;综合医院;三级甲等医院,090101,117.18451400261934,39.16057248748851
B0FFK6O4F0,中国人民解放军联勤保障部队第九八三医院门诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.18449896031474,39.160701384802024
B0FFK6O4EV,中国人民解放军联勤保障部队第九八三医院住院部,医疗保健服务;综合医院;三级甲等医院,090101,117.18486646566906,39.1617144197429
B001615ZMF,天津天润医院,医疗保健服务;综合医院;综合医院,090100,117.19869512223194,39.15429906337237
B0HB3G6C6U,中国人民解放军联勤保障部队第九八三医院辅助生殖中心,医疗保健服务;综合医院;三级甲等医院,090101,117.18500469069008,39.16181459921008
B0FFHDZKBQ,爱康国宾悦府广场分院,医疗保健服务;综合医院;综合医院,090100,117.17263573664587,39.13519627180675
B0FFGHUO6B,津城中医医院,医疗保健服务;综合医院;综合医院,090100,117.1659605116602,39.14047363885695
B0FFK6O4ER,中国人民解放军联勤保障部队第九八三医院药学楼,医疗保健服务;综合医院;三级甲等医院,090101,117.18572886269529,39.162349528920736
B0KUT5BMXD,家安中医院,医疗保健服务;综合医院;综合医院,090100,117.1994609180302,39.140543419725866
B00160F0D5,建国中医,医疗保健服务;综合医院;综合医院,090100,117.19595142619573,39.136608569590585
B001606MH7,天津市河北区昆纬路医院,医疗保健服务;综合医院;综合医院,090100,117.20141977633007,39.15454981450351
B00160EDR7,上善中医,医疗保健服务;综合医院;综合医院|医疗保健服务;诊所;诊所,090100|090300,117.19600248964568,39.16044337760379
B00160CKU5,天津都市医院,医疗保健服务;综合医院;综合医院,090100,117.17199685845871,39.1327025918055
B0HGKAH91A,天津西站医院-门诊楼,医疗保健服务;综合医院;综合医院,090100,117.16027835029489,39.15208705466521
B00160DEUB,铁三院医院(宿纬路),医疗保健服务;综合医院;综合医院,090100,117.19496164443399,39.16282336445442
B001607979,京津医院,医疗保健服务;综合医院;综合医院,090100,117.19638962615446,39.16384794552661
B0FFI5LP7D,晟佳医养院,医疗保健服务;综合医院;综合医院,090100,117.16099944845858,39.13832765134809
B0K6CU25WD,天津阿波罗医院,医疗保健服务;综合医院;综合医院,090100,117.161825205028,39.13668618115172
B001606BRY,友好医院(广开中街),医疗保健服务;综合医院;综合医院,090100,117.16419092648657,39.134548894135484
B00160EF9V,同康医院(复兴路),医疗保健服务;综合医院;综合医院,090100,117.15680283826303,39.144707031841456
B0FFKJ73D1,天津和平华侨医院,医疗保健服务;综合医院;综合医院,090100,117.18137054838213,39.1285371874581
B0FFGHUHD2,天津市南开区理疗医院,医疗保健服务;综合医院;综合医院,090100,117.17024395111616,39.12970314328524
B0FFL5OVEC,天津市和平区中医医院新院,医疗保健服务;综合医院;综合医院,090100,117.18631628583462,39.1273755140401
B0GK29MIP8,和平中医医院,医疗保健服务;综合医院;综合医院,090100,117.18611195408482,39.127259235125635
B0016051C7,南开大学附属第四中心医院,医疗保健服务;综合医院;三级甲等医院,090101,117.20272440743616,39.16288165932139
B0FFJKX54L,天津市第四中心医院急救分站,医疗保健服务;综合医院;三级甲等医院,090101,117.20270852198095,39.16181527063883
B0FFHAD4SB,天津市第四中心医院太平间,医疗保健服务;综合医院;三级甲等医院,090101,117.20274556180402,39.16187228733076
B0FFFWYW6Y,天津市第四中心医院内科住院B区,医疗保健服务;综合医院;三级甲等医院,090101,117.20229393991313,39.162232454753905
B0FFHAD65T,天津市第四中心医院行政楼,医疗保健服务;综合医院;三级甲等医院,090101,117.20202453038821,39.16272778915817
B0FFHAD6DH,南开大学附属第四中心医院住院部B区,医疗保健服务;综合医院;三级甲等医院,090101,117.2024020806528,39.162215613387275
B0FFFDDJM5,天津市第四中心医院急诊,医疗保健服务;综合医院;三级甲等医院,090101,117.20301072591766,39.16322784361902
B001616VLA,天津市第四中心医院门诊部,医疗保健服务;综合医院;三级甲等医院,090101,117.20289947743319,39.16408318518127
B001618YMO,天津市第四中心医院住院部,医疗保健服务;综合医院;三级甲等医院,090101,117.20309387036131,39.162913143096475
B0FFF9KHYP,天津市第四中心医院核医学科,医疗保健服务;综合医院;三级甲等医院,090101,117.20235591167962,39.163085033991095
B0FFG9989F,天津市第四中心医院急救中心及外科综合大楼,医疗保健服务;综合医院;三级甲等医院,090101,117.20245303294568,39.163109153029964
B001617IY0,天津市第四中心医院儿科中心,医疗保健服务;综合医院;三级甲等医院,090101,117.20242802331579,39.16293222369078
B0016128F7,天津和平朗泰纳医院,医疗保健服务;综合医院;综合医院,090100,117.1746005109302,39.126370236285084
B0FFHAD5MJ,天津市第四中心医院胸痛中心,医疗保健服务;综合医院;三级甲等医院,090101,117.20284851196597,39.16329958054362
B00160EFA3,铃铛阁街社区卫生服务中心保安室,医疗保健服务;综合医院;综合医院,090100,117.15511005404302,39.14220642376071
B001616VKT,天津市工人医院,医疗保健服务;综合医院;三级甲等医院,090101,117.2109023038501,39.14186246317008
B0FFFE0GZE,天津市第四中心医院医务科,医疗保健服务;综合医院;三级甲等医院,090101,117.20323997446329,39.163540968358916
B0FFHADAYR,天津市第四中心医院内分泌诊区,医疗保健服务;综合医院;三级甲等医院,090101,117.20268922386038,39.163980959229534
B0FFHAD5GZ,天津市第四中心医院糖尿病教育门诊,医疗保健服务;综合医院;三级甲等医院,090101,117.20249696204326,39.16411461694036
B0FFGU5V0V,天津市职业病防治院门诊部,医疗保健服务;综合医院;综合医院,090100,117.21073820953194,39.14132659858643
